County,Year,Sex,Age,White,Hispanic,Asian,Pac.Isl,Black,Amer.Ind,Multirace
36,2000,M,52,5609,2344,519,24,757,72,119
36,2000,M,53,5713,2168,515,22,665,67,113
36,2000,M,54,4562,1920,432,19,578,44,89
36,2000,M,55,4245,1819,396,22,543,53,76
36,2000,M,56,4299,1736,382,15,542,44,74
36,2000,M,57,4174,1553,354,11,493,58,74
36,2000,M,58,3734,1383,316,14,449,40,71
36,2000,M,59,3507,1266,301,21,403,40,60
36,2000,M,60,3336,1208,279,13,416,56,59
36,2000,M,61,3152,1088,278,8,399,45,50
36,2000,M,62,3128,1052,257,9,402,31,58
36,2000,M,63,2973,1013,240,9,387,31,55
36,2000,M,64,2847,1011,216,8,361,34,48
36,2000,M,65,2786,957,195,7,360,28,50
36,2000,M,66,2628,896,172,7,328,26,55
36,2000,M,67,2581,820,175,4,280,29,49
36,2000,M,68,2620,781,163,3,250,21,45
36,2000,M,69,2613,809,166,3,233,18,40
36,2000,M,70,2633,780,149,5,216,21,34
36,2000,M,71,2466,729,120,5,179,25,30
36,2000,M,72,2318,647,134,3,173,19,33
36,2000,M,73,2219,602,125,3,163,10,32
36,2000,M,74,2155,562,99,5,133,18,31
36,2000,M,75,2104,517,104,5,136,14,25
36,2000,M,76,1992,504,95,1,127,10,23
36,2000,M,77,1859,447,83,2,109,6,14
36,2000,M,78,1836,410,77,1,102,15,17
36,2000,M,79,1730,351,72,3,92,11,14
36,2000,M,80,1469,331,77,2,76,13,10
36,2000,M,81,1282,239,52,0,69,10,7
36,2000,M,82,1188,194,42,0,50,4,9
36,2000,M,83,1005,163,41,3,52,4,8
36,2000,M,84,877,146,38,2,44,2,7
36,2000,M,85,809,124,34,2,34,3,7
36,2000,M,86,662,108,25,1,33,3,6
36,2000,M,87,530,95,22,0,21,2,4
36,2000,M,88,459,79,16,0,15,1,3
36,2000,M,89,340,67,15,0,21,1,4
36,2000,M,90,265,41,17,0,20,0,3
36,2000,M,91,211,34,10,0,10,2,2
36,2000,M,92,155,35,7,0,8,2,0
36,2000,M,93,116,33,7,0,7,0,1
36,2000,M,94,83,17,6,0,7,1,2
36,2000,M,95,58,17,2,0,6,0,2
36,2000,M,96,37,9,5,0,2,0,0
36,2000,M,97,31,10,3,0,2,0,0
36,2000,M,98,22,7,2,0,4,1,0
36,2000,M,99,14,3,2,0,1,0,0
36,2000,M,100,26,10,0,0,6,0,1
37,2000,F,0,7560,7728,1379,67,1110,71,1247
37,2000,F,1,7522,7440,1350,71,1238,76,1001
37,2000,F,2,7578,7419,1379,77,1218,86,953
37,2000,F,3,7629,7569,1465,83,1263,102,940
37,2000,F,4,7949,7834,1483,80,1320,105,942
37,2000,F,5,7945,7971,1499,94,1391,95,940
37,2000,F,6,8149,8031,1495,95,1449,123,887
37,2000,F,7,8152,7964,1519,83,1432,138,870
37,2000,F,8,8291,8001,1514,91,1438,107,817
37,2000,F,9,8674,7839,1608,98,1441,110,819
37,2000,F,10,8875,7710,1583,107,1537,125,834
37,2000,F,11,8577,7536,1559,105,1481,127,779
37,2000,F,12,8597,7214,1591,91,1436,150,728
37,2000,F,13,8396,6844,1595,96,1327,134,708
37,2000,F,14,8312,6711,1572,94,1250,111,690
37,2000,F,15,8143,6625,1681,102,1185,106,657
37,2000,F,16,8017,6545,1778,95,1180,112,654
37,2000,F,17,7870,6744,1784,89,1192,120,622
37,2000,F,18,8387,6897,2049,99,1163,121,611
37,2000,F,19,9279,7302,2282,106,1206,143,629
37,2000,F,20,9727,7312,2306,114,1264,148,587
37,2000,F,21,9618,7095,2247,113,1260,146,578
37,2000,F,22,9639,7268,2163,108,1183,145,561
37,2000,F,23,9811,7334,2060,109,1153,125,529
37,2000,F,24,9630,7608,2096,100,1136,141,508
37,2000,F,25,9708,7649,2161,108,1092,123,480
37,2000,F,26,9297,7510,2297,107,1053,135,441
37,2000,F,27,9322,7440,2331,107,1086,115,437
37,2000,F,28,9766,7447,2328,119,1118,121,450
37,2000,F,29,10794,7486,2446,127,1231,121,450
37,2000,F,30,11290,7489,2392,126,1328,127,418
37,2000,F,31,10798,7135,2357,118,1237,124,383
37,2000,F,32,10357,6816,2418,124,1218,104,369
37,2000,F,33,10354,6587,2317,109,1238,99,353
37,2000,F,34,10358,6471,2255,103,1301,113,349
37,2000,F,35,11472,6478,2389,102,1427,113,383
37,2000,F,36,12178,6358,2390,108,1385,121,368
37,2000,F,37,12416,6312,2372,139,1369,135,371
37,2000,F,38,12718,5952,2280,121,1358,147,372
37,2000,F,39,13062,5802,2346,100,1348,146,380
37,2000,F,40,13288,5630,2361,115,1315,138,386
37,2000,F,41,12975,5275,2310,101,1222,128,354
37,2000,F,42,13040,5107,2281,90,1199,134,331
37,2000,F,43,13059,4842,2314,70,1160,124,296
37,2000,F,44,12781,4597,2318,91,1130,121,309
37,2000,F,45,12953,4428,2251,94,1047,131,290
37,2000,F,46,12633,4041,2200,91,950,129,252
37,2000,F,47,12387,3697,2128,78,918,114,240
37,2000,F,48,11941,3402,1973,86,844,100,212
37,2000,F,49,11567,3234,1933,76,810,114,215
37,2000,F,50,11536,3192,1960,71,831,99,229
37,2000,F,51,11405,2956,1857,72,754,100,205
37,2000,F,52,11607,2789,1744,84,695,115,195
37,2000,F,53,11599,2595,1701,59,680,95,189
37,2000,F,54,9494,2397,1349,50,571,87,153
37,2000,F,55,8761,2260,1271,44,510,77,127
37,2000,F,56,8476,2134,1169,43,508,77,122
37,2000,F,57,8625,2029,1124,44,529,64,130
37,2000,F,58,7744,1832,1125,44,472,57,117
37,2000,F,59,7054,1736,1066,36,447,51,117
37,2000,F,60,6882,1677,1079,29,502,51,113
37,2000,F,61,6684,1630,1043,42,462,60,97
37,2000,F,62,6438,1566,1043,50,450,56,95
37,2000,F,63,6150,1541,1050,36,390,43,89
37,2000,F,64,5999,1525,1008,39,384,33,94
37,2000,F,65,6083,1476,1031,32,349,44,79
37,2000,F,66,5895,1383,1032,28,332,48,89
37,2000,F,67,5920,1323,1026,31,327,44,82
37,2000,F,68,6010,1317,917,28,299,38,84
37,2000,F,69,6178,1308,911,24,285,39,79
37,2000,F,70,6207,1330,888,34,308,43,80
37,2000,F,71,6258,1193,848,26,271,30,82
37,2000,F,72,6375,1158,781,25,274,25,71
37,2000,F,73,6509,1037,733,27,263,34,57
37,2000,F,74,6681,1024,677,18,243,29,67
37,2000,F,75,6906,994,587,13,235,24,65
37,2000,F,76,6795,853,548,14,222,23,57
37,2000,F,77,6608,773,501,12,192,23,48
37,2000,F,78,6523,743,429,15,169,20,45
37,2000,F,79,6232,642,389,15,156,19,39
37,2000,F,80,5634,563,359,15,148,19,35
37,2000,F,81,5005,495,289,10,130,22,31
37,2000,F,82,4607,434,258,8,125,21,27
37,2000,F,83,4219,373,216,7,127,12,24
37,2000,F,84,3931,320,186,7,92,9,21
37,2000,F,85,3561,293,165,4,85,7,21
37,2000,F,86,3122,273,133,3,85,12,18
37,2000,F,87,2646,244,118,4,65,11,21
37,2000,F,88,2316,203,90,2,52,8,15
37,2000,F,89,2004,167,65,4,56,6,12
37,2000,F,90,1681,132,58,2,43,4,13
37,2000,F,91,1349,115,39,0,35,4,10
37,2000,F,92,1114,103,32,1,33,3,7
37,2000,F,93,929,84,24,0,21,3,7
37,2000,F,94,727,63,18,0,18,3,3
37,2000,F,95,526,48,14,1,14,1,2
37,2000,F,96,422,30,10,0,10,0,2
37,2000,F,97,287,21,11,1,11,0,1
37,2000,F,98,188,20,6,1,7,0,1
37,2000,F,99,128,13,5,1,6,0,1
37,2000,F,100,271,32,14,1,14,2,2
37,2000,M,0,7929,7929,1452,82,1189,81,1278
37,2000,M,1,8027,7575,1486,78,1268,100,1032
37,2000,M,2,7836,7523,1540,75,1256,92,997
37,2000,M,3,8051,7856,1564,79,1344,95,978
37,2000,M,4,8377,8315,1620,86,1417,113,978
37,2000,M,5,8524,8363,1601,93,1473,133,958
37,2000,M,6,8704,8381,1616,98,1529,126,926
37,2000,M,7,8548,8455,1717,107,1500,125,888
37,2000,M,8,8803,8312,1711,110,1479,126,873
37,2000,M,9,9198,8386,1691,101,1534,138,896
37,2000,M,10,9356,8124,1650,100,1547,127,850
37,2000,M,11,9134,7683,1728,102,1504,128,809
37,2000,M,12,8918,7537,1740,108,1439,128,752
37,2000,M,13,8910,7188,1737,102,1429,135,734
37,2000,M,14,8725,6960,1722,109,1330,117,706
37,2000,M,15,8710,6969,1736,114,1312,111,643
37,2000,M,16,8453,6954,1826,109,1273,125,636
37,2000,M,17,8585,7271,1906,111,1277,126,637
37,2000,M,18,9477,7797,2163,113,1369,141,625
37,2000,M,19,12415,8742,2365,123,1719,203,664
37,2000,M,20,13336,9212,2432,125,1877,212,616
37,2000,M,21,13740,9122,2404,131,1891,226,605
37,2000,M,22,13122,8959,2307,156,1826,214,576
37,2000,M,23,11502,8594,2129,140,1646,197,537
37,2000,M,24,11694,8351,2112,132,1501,155,530
37,2000,M,25,11783,8271,2225,127,1643,163,520
37,2000,M,26,11264,7883,2135,122,1464,142,462
37,2000,M,27,11048,7749,2198,125,1491,134,455
37,2000,M,28,11516,7544,2185,123,1520,140,459
37,2000,M,29,12373,7636,2159,129,1485,135,429
37,2000,M,30,12921,7743,2173,135,1631,142,420
37,2000,M,31,12081,7408,2104,126,1516,115,376
37,2000,M,32,11482,7272,2027,117,1524,122,374
37,2000,M,33,11314,6889,2013,111,1490,111,333
37,2000,M,34,11648,6625,2049,123,1531,123,354
37,2000,M,35,13015,6695,2058,107,1671,130,376
37,2000,M,36,13497,6221,2062,115,1611,132,379
37,2000,M,37,13628,5946,2123,143,1552,139,377
37,2000,M,38,13873,5705,2039,124,1614,150,348
37,2000,M,39,14198,5489,1950,112,1589,150,329
37,2000,M,40,14550,5299,1957,121,1602,155,356
37,2000,M,41,14057,4784,1864,108,1432,140,321
37,2000,M,42,14046,4722,1825,104,1329,121,319
37,2000,M,43,13841,4361,1771,97,1259,126,310
37,2000,M,44,13406,4150,1734,82,1208,133,298
37,2000,M,45,13378,4017,1830,81,1184,119,286
37,2000,M,46,12850,3567,1785,71,1089,116,269
37,2000,M,47,12364,3290,1750,71,997,119,227
37,2000,M,48,12060,3093,1652,78,903,104,199
37,2000,M,49,11704,2906,1582,84,859,107,197
37,2000,M,50,11867,2798,1529,70,839,108,201
37,2000,M,51,11462,2542,1403,70,745,92,171
37,2000,M,52,11720,2398,1250,69,713,91,168
37,2000,M,53,11864,2217,1229,64,616,95,165
37,2000,M,54,9672,2015,1057,60,520,77,148
37,2000,M,55,8787,1759,1004,42,500,59,140
37,2000,M,56,8564,1667,940,38,471,71,119
37,2000,M,57,8506,1522,848,36,481,61,104
37,2000,M,58,7567,1451,833,36,420,54,97
37,2000,M,59,6773,1364,846,38,398,51,95
37,2000,M,60,6459,1335,819,37,430,61,93
37,2000,M,61,6192,1219,805,38,418,53,88
37,2000,M,62,5925,1146,751,40,432,49,81
37,2000,M,63,5629,1139,718,39,420,42,73
37,2000,M,64,5558,1164,667,38,390,43,76
37,2000,M,65,5534,1148,673,28,363,48,75
37,2000,M,66,5375,1007,674,31,297,35,74
37,2000,M,67,5366,981,635,31,266,29,63
37,2000,M,68,5477,972,577,19,228,33,64
37,2000,M,69,5736,951,554,21,215,31,66
37,2000,M,70,5739,938,552,20,204,26,65
37,2000,M,71,5387,861,503,16,200,25,59
37,2000,M,72,5187,827,554,12,196,20,55
37,2000,M,73,4992,776,559,14,195,22,47
37,2000,M,74,5087,697,495,10,210,26,55
37,2000,M,75,4997,637,457,10,187,15,44
37,2000,M,76,4959,638,460,8,138,12,38
37,2000,M,77,4821,610,385,8,133,13,39
37,2000,M,78,4853,528,323,14,133,16,37
37,2000,M,79,4584,440,286,15,109,11,30
37,2000,M,80,4186,397,247,11,97,13,25
37,2000,M,81,3646,307,183,11,81,7,23
37,2000,M,82,3230,266,171,6,75,10,18
37,2000,M,83,2892,237,132,6,53,5,12
37,2000,M,84,2502,199,131,4,42,4,14
37,2000,M,85,2173,161,109,2,36,5,10
37,2000,M,86,1857,132,93,0,40,3,13
37,2000,M,87,1552,122,69,1,26,4,8
37,2000,M,88,1216,106,61,1,31,3,4
37,2000,M,89,959,65,49,1,19,6,5
37,2000,M,90,764,45,37,1,16,4,3
37,2000,M,91,575,44,26,0,12,2,3
37,2000,M,92,440,42,29,0,13,1,1
37,2000,M,93,325,33,18,0,9,1,0
37,2000,M,94,235,22,17,1,9,0,1
37,2000,M,95,176,15,10,0,4,0,1
37,2000,M,96,114,10,5,0,3,0,1
37,2000,M,97,68,8,4,0,3,0,2
37,2000,M,98,41,7,7,2,3,0,1
37,2000,M,99,35,7,4,1,1,0,0
37,2000,M,100,56,24,4,0,5,0,0
38,2000,F,0,1248,782,949,26,279,9,267
38,2000,F,1,1012,693,936,22,285,8,202
38,2000,F,2,784,667,936,22,266,9,174
38,2000,F,3,731,694,950,29,283,11,183
38,2000,F,4,660,656,982,35,307,7,156
38,2000,F,5,622,669,1097,30,320,8,143
38,2000,F,6,582,659,1102,35,380,9,132
38,2000,F,7,602,675,1148,25,387,6,145
38,2000,F,8,616,677,1168,22,395,12,153
38,2000,F,9,608,671,1152,38,386,6,139
38,2000,F,10,651,654,1133,36,398,7,131
38,2000,F,11,639,592,1205,31,361,8,124
38,2000,F,12,623,616,1184,25,391,11,132
38,2000,F,13,651,612,1130,26,358,11,126
38,2000,F,14,626,572,1148,33,348,5,124
38,2000,F,15,633,588,1213,28,368,5,127
38,2000,F,16,621,600,1260,30,353,6,115
38,2000,F,17,617,631,1297,37,367,9,119
38,2000,F,18,822,738,1254,42,370,12,122
38,2000,F,19,1007,805,1404,45,384,14,126
38,2000,F,20,1157,857,1573,39,361,14,117
38,2000,F,21,1336,865,1619,40,350,15,114
38,2000,F,22,2114,943,1779,40,342,17,139
38,2000,F,23,3278,1032,2006,31,380,16,177
38,2000,F,24,3993,1125,2195,31,379,22,181
38,2000,F,25,4590,1202,2323,40,376,20,199
38,2000,F,26,4747,1185,2394,40,362,24,204
38,2000,F,27,4872,1170,2458,41,357,20,202
38,2000,F,28,5259,1166,2418,37,409,26,212
38,2000,F,29,5721,1198,2415,39,430,28,221
38,2000,F,30,6054,1230,2448,42,484,24,208
38,2000,F,31,5140,1067,2223,40,422,25,179
38,2000,F,32,4370,1017,2071,41,392,25,163
38,2000,F,33,3934,930,1951,30,376,20,147
38,2000,F,34,3622,890,1973,35,394,20,136
38,2000,F,35,3577,891,2100,34,428,18,146
38,2000,F,36,3136,858,2107,31,422,18,134
38,2000,F,37,2739,782,2113,33,441,23,117
38,2000,F,38,2560,758,1962,26,444,18,103
38,2000,F,39,2457,711,1877,32,429,23,95
38,2000,F,40,2524,748,1973,32,489,26,104
38,2000,F,41,2230,761,1901,31,440,29,94
38,2000,F,42,2112,713,1909,20,486,18,95
38,2000,F,43,2123,676,1908,19,456,19,87
38,2000,F,44,2121,683,1943,16,435,18,82
38,2000,F,45,2219,709,1971,23,485,22,83
38,2000,F,46,2111,619,1893,17,459,21,78
38,2000,F,47,2223,589,1874,15,433,14,78
38,2000,F,48,2222,553,1866,18,405,12,76
38,2000,F,49,2188,528,1924,19,388,18,66
38,2000,F,50,2327,574,2206,25,407,20,79
38,2000,F,51,2212,530,2091,15,392,21,74
38,2000,F,52,2284,472,1800,17,396,21,69
38,2000,F,53,2341,441,1600,20,357,17,66
38,2000,F,54,1914,441,1408,19,313,16,58
38,2000,F,55,1793,420,1322,14,291,17,55
38,2000,F,56,1695,381,1187,11,319,9,55
38,2000,F,57,1619,379,1127,10,316,10,47
38,2000,F,58,1413,385,1183,13,273,9,35
38,2000,F,59,1277,365,1220,15,283,8,35
38,2000,F,60,1265,373,1305,10,317,9,41
38,2000,F,61,1213,368,1249,11,261,6,38
38,2000,F,62,1164,353,1320,11,263,8,34
38,2000,F,63,1098,356,1293,15,259,12,40
38,2000,F,64,1039,348,1329,12,273,12,37
38,2000,F,65,979,348,1325,10,259,6,35
38,2000,F,66,932,339,1362,4,234,6,26
38,2000,F,67,937,309,1289,5,245,6,23
38,2000,F,68,958,298,1213,9,224,7,28
38,2000,F,69,1016,335,1317,9,231,7,26
38,2000,F,70,1087,320,1396,10,232,4,26
38,2000,F,71,1081,303,1278,8,231,5,27
38,2000,F,72,1129,281,1260,8,243,9,33
38,2000,F,73,1138,254,1277,8,254,5,29
38,2000,F,74,1208,260,1262,5,237,4,28
38,2000,F,75,1257,245,1135,3,258,4,33
38,2000,F,76,1261,223,996,4,249,4,25
38,2000,F,77,1265,242,913,6,240,8,23
38,2000,F,78,1198,232,855,3,239,5,24
38,2000,F,79,1168,193,773,3,199,3,14
38,2000,F,80,1091,211,718,2,196,2,17
38,2000,F,81,995,156,628,2,171,2,18
38,2000,F,82,925,145,540,5,159,2,17
38,2000,F,83,882,139,487,3,157,3,12
38,2000,F,84,839,126,454,3,156,4,11
38,2000,F,85,870,137,395,3,136,4,11
38,2000,F,86,815,120,343,1,119,4,13
38,2000,F,87,748,118,305,1,88,6,11
38,2000,F,88,644,85,271,2,77,4,9
38,2000,F,89,548,65,221,3,69,1,5
38,2000,F,90,475,58,177,1,50,1,4
38,2000,F,91,408,48,153,2,48,1,5
38,2000,F,92,310,39,122,4,44,1,5
38,2000,F,93,278,36,105,1,34,2,5
38,2000,F,94,215,31,85,0,25,0,3
38,2000,F,95,151,23,65,0,22,1,3
38,2000,F,96,106,14,52,0,9,0,2
38,2000,F,97,86,10,45,0,8,0,1
38,2000,F,98,67,9,31,0,6,0,1
38,2000,F,99,50,10,20,0,7,0,0
38,2000,F,100,98,11,47,1,16,0,1
38,2000,M,0,1245,850,981,29,269,12,278
38,2000,M,1,1043,749,921,27,279,8,213
38,2000,M,2,876,723,941,24,314,4,187
38,2000,M,3,790,721,1054,31,327,7,182
38,2000,M,4,732,696,1080,31,335,8,159
38,2000,M,5,708,713,1141,35,336,8,133
38,2000,M,6,683,732,1147,38,332,9,134
38,2000,M,7,627,713,1123,40,330,11,138
38,2000,M,8,661,688,1172,34,389,8,132
38,2000,M,9,633,696,1211,29,382,10,126
38,2000,M,10,669,692,1263,39,409,9,129
38,2000,M,11,671,644,1276,41,383,8,133
38,2000,M,12,648,651,1263,37,356,8,121
38,2000,M,13,616,591,1245,29,385,8,109
38,2000,M,14,654,585,1270,33,388,5,119
38,2000,M,15,653,624,1303,34,342,7,123
38,2000,M,16,653,670,1343,45,346,7,108
38,2000,M,17,686,778,1365,37,360,7,105
38,2000,M,18,765,902,1357,32,346,10,110
38,2000,M,19,868,1062,1411,29,351,11,112
38,2000,M,20,1076,1190,1546,26,348,16,105
38,2000,M,21,1247,1189,1529,21,328,19,103
38,2000,M,22,1749,1308,1653,25,302,19,131
38,2000,M,23,2783,1351,1829,41,322,21,145
38,2000,M,24,3630,1378,2020,35,342,23,162
38,2000,M,25,4593,1575,2155,39,351,30,171
38,2000,M,26,4913,1529,2190,28,345,37,172
38,2000,M,27,5117,1554,2251,25,351,34,186
38,2000,M,28,5729,1602,2252,31,403,36,196
38,2000,M,29,6456,1613,2210,32,428,38,198
38,2000,M,30,7205,1767,2294,38,501,37,213
38,2000,M,31,6476,1533,2102,29,483,39,199
38,2000,M,32,5829,1412,1879,31,446,35,170
38,2000,M,33,5315,1285,1763,31,439,33,154
38,2000,M,34,5116,1369,1810,30,443,38,144
38,2000,M,35,5331,1332,1940,37,539,40,160
38,2000,M,36,4780,1244,1877,35,499,35,165
38,2000,M,37,4246,1056,1934,36,500,34,141
38,2000,M,38,4045,994,1813,38,502,35,126
38,2000,M,39,3703,990,1762,36,535,35,132
38,2000,M,40,3803,1005,1850,41,586,37,140
38,2000,M,41,3307,914,1740,26,549,32,125
38,2000,M,42,3229,858,1732,25,570,22,119
38,2000,M,43,3156,825,1734,24,522,33,111
38,2000,M,44,2964,732,1737,17,477,24,98
38,2000,M,45,3117,756,1814,19,522,24,106
38,2000,M,46,2914,689,1696,18,495,28,101
38,2000,M,47,2830,657,1643,19,474,21,96
38,2000,M,48,2846,617,1546,18,495,27,80
38,2000,M,49,2840,603,1639,15,486,21,84
38,2000,M,50,2974,590,1916,22,536,25,100
38,2000,M,51,2702,490,1811,14,474,19,78
38,2000,M,52,2697,481,1569,14,415,20,62
38,2000,M,53,2732,450,1328,13,391,24,65
38,2000,M,54,2334,402,1118,10,315,17,57
38,2000,M,55,2199,370,1109,6,323,13,51
38,2000,M,56,1999,353,1007,10,294,17,43
38,2000,M,57,1849,316,937,15,311,16,42
38,2000,M,58,1608,286,972,9,257,19,43
38,2000,M,59,1496,307,957,10,268,11,38
38,2000,M,60,1478,302,1046,10,293,16,40
38,2000,M,61,1392,275,1023,6,262,13,32
38,2000,M,62,1325,260,998,3,257,8,33
38,2000,M,63,1234,230,997,9,253,10,35
38,2000,M,64,1128,240,1027,11,231,5,34
38,2000,M,65,1133,256,1104,10,242,8,29
38,2000,M,66,1035,237,1139,10,209,5,19
38,2000,M,67,988,205,1077,10,205,5,23
38,2000,M,68,967,196,975,4,175,6,20
38,2000,M,69,1044,226,1005,7,178,5,22
38,2000,M,70,1086,228,1038,8,192,6,30
38,2000,M,71,1015,207,955,10,167,3,24
38,2000,M,72,992,194,913,9,182,2,28
38,2000,M,73,972,182,900,6,180,4,29
38,2000,M,74,935,177,876,6,163,4,23
38,2000,M,75,1000,164,912,6,137,2,20
38,2000,M,76,962,149,810,5,140,1,20
38,2000,M,77,836,133,821,5,138,2,17
38,2000,M,78,825,124,736,3,138,2,18
38,2000,M,79,794,99,579,3,127,1,16
38,2000,M,80,741,96,538,1,130,2,15
38,2000,M,81,648,81,418,2,111,3,15
38,2000,M,82,578,83,335,3,96,2,12
38,2000,M,83,524,45,305,3,64,1,10
38,2000,M,84,518,45,295,1,53,2,9
38,2000,M,85,462,50,248,1,45,1,9
38,2000,M,86,387,48,203,2,42,2,7
38,2000,M,87,346,35,166,3,39,1,9
38,2000,M,88,293,30,148,1,40,1,5
38,2000,M,89,238,30,141,0,32,2,4
38,2000,M,90,187,29,110,0,15,2,3
38,2000,M,91,145,15,87,0,15,0,2
38,2000,M,92,117,15,70,0,16,0,2
38,2000,M,93,86,10,45,0,16,0,3
38,2000,M,94,60,8,40,1,12,1,3
38,2000,M,95,49,7,23,0,9,0,2
38,2000,M,96,31,9,11,0,9,0,1
38,2000,M,97,22,5,12,1,3,0,0
38,2000,M,98,13,2,8,1,0,0,0
38,2000,M,99,15,0,8,0,2,0,0
38,2000,M,100,28,8,17,0,7,0,1
39,2000,F,0,1350,1887,432,11,298,12,204
39,2000,F,1,1425,1841,412,12,299,19,184
39,2000,F,2,1436,1878,465,17,307,16,178
39,2000,F,3,1496,1986,506,10,300,19,181
39,2000,F,4,1613,2004,502,13,321,25,175
39,2000,F,5,1604,2019,549,14,371,19,165
39,2000,F,6,1665,1996,592,17,369,25,174
39,2000,F,7,1749,1953,630,19,369,25,169
39,2000,F,8,1848,1997,628,17,399,22,186
39,2000,F,9,1847,1993,673,20,400,22,185
39,2000,F,10,1879,1900,692,12,406,32,181
39,2000,F,11,1868,1787,708,11,384,30,187
39,2000,F,12,1832,1741,689,13,387,35,174
39,2000,F,13,1836,1709,714,8,338,30,186
39,2000,F,14,1934,1654,740,8,375,30,170
39,2000,F,15,1832,1581,742,14,381,34,161
39,2000,F,16,1777,1527,746,14,325,31,159
39,2000,F,17,1849,1506,715,15,289,30,149
39,2000,F,18,1785,1522,670,17,288,28,152
39,2000,F,19,1659,1485,595,18,295,29,147
39,2000,F,20,1543,1492,517,19,251,27,120
39,2000,F,21,1400,1373,457,19,235,22,120
39,2000,F,22,1309,1431,375,22,248,29,99
39,2000,F,23,1292,1389,384,15,254,22,94
39,2000,F,24,1325,1389,408,15,240,23,90
39,2000,F,25,1324,1428,384,15,246,16,70
39,2000,F,26,1276,1409,395,13,206,15,65
39,2000,F,27,1329,1422,411,11,221,19,69
39,2000,F,28,1453,1394,407,20,227,19,75
39,2000,F,29,1695,1420,421,19,277,27,87
39,2000,F,30,1757,1429,426,16,277,27,77
39,2000,F,31,1692,1403,425,15,254,30,76
39,2000,F,32,1742,1298,415,14,247,26,79
39,2000,F,33,1777,1256,405,9,256,25,82
39,2000,F,34,1894,1298,450,10,290,29,89
39,2000,F,35,2040,1338,439,15,313,32,79
39,2000,F,36,2185,1302,456,10,298,31,81
39,2000,F,37,2261,1269,454,16,311,39,85
39,2000,F,38,2300,1234,466,16,323,39,76
39,2000,F,39,2372,1211,502,16,350,38,77
39,2000,F,40,2473,1158,486,15,355,45,89
39,2000,F,41,2306,1056,470,20,312,43,89
39,2000,F,42,2354,1010,479,16,308,39,83
39,2000,F,43,2253,1002,429,11,285,40,87
39,2000,F,44,2203,960,503,14,286,36,81
39,2000,F,45,2242,933,500,10,300,38,74
39,2000,F,46,2189,875,461,12,246,35,72
39,2000,F,47,2134,804,441,11,222,32,65
39,2000,F,48,2042,762,418,12,238,34,68
39,2000,F,49,2059,696,462,13,221,23,71
39,2000,F,50,2025,710,443,7,207,25,63
39,2000,F,51,1983,666,417,5,199,28,67
39,2000,F,52,2041,621,370,7,186,29,67
39,2000,F,53,2070,599,351,10,170,24,55
39,2000,F,54,1667,538,313,15,148,23,50
39,2000,F,55,1546,517,298,9,137,21,44
39,2000,F,56,1588,475,265,8,148,16,54
39,2000,F,57,1631,451,271,6,146,29,41
39,2000,F,58,1435,399,263,1,121,29,42
39,2000,F,59,1358,386,284,2,105,21,43
39,2000,F,60,1337,400,242,4,96,15,32
39,2000,F,61,1252,339,198,3,107,15,33
39,2000,F,62,1209,338,200,5,117,16,26
39,2000,F,63,1127,283,203,4,95,12,26
39,2000,F,64,1116,315,200,3,98,13,27
39,2000,F,65,1102,312,211,2,102,8,27
39,2000,F,66,1087,293,204,1,100,10,22
39,2000,F,67,1105,253,198,2,78,8,20
39,2000,F,68,1096,257,182,5,84,10,22
39,2000,F,69,1073,279,201,3,73,8,23
39,2000,F,70,1075,274,200,3,86,7,18
39,2000,F,71,1093,256,183,3,83,7,18
39,2000,F,72,1097,250,174,1,76,10,19
39,2000,F,73,1159,230,180,0,78,5,19
39,2000,F,74,1161,200,166,2,82,9,19
39,2000,F,75,1148,183,163,1,74,8,18
39,2000,F,76,1128,182,170,1,60,9,17
39,2000,F,77,1133,166,149,2,57,6,17
39,2000,F,78,1169,128,132,1,59,3,12
39,2000,F,79,1035,134,115,1,49,6,11
39,2000,F,80,977,135,118,1,46,4,12
39,2000,F,81,901,88,95,0,49,3,8
39,2000,F,82,808,75,82,1,43,6,9
39,2000,F,83,743,63,78,0,35,3,5
39,2000,F,84,702,57,61,0,25,1,3
39,2000,F,85,670,58,50,0,21,1,6
39,2000,F,86,596,43,45,0,21,2,7
39,2000,F,87,538,44,36,2,25,3,6
39,2000,F,88,448,39,27,1,18,3,3
39,2000,F,89,401,40,22,0,17,3,3
39,2000,F,90,343,30,19,0,13,1,4
39,2000,F,91,286,26,18,1,11,1,3
39,2000,F,92,235,21,13,0,11,1,3
39,2000,F,93,186,13,15,0,10,0,2
39,2000,F,94,133,7,9,0,9,0,0
39,2000,F,95,106,9,4,0,6,0,1
39,2000,F,96,79,10,7,0,5,0,0
39,2000,F,97,60,8,3,0,3,0,0
39,2000,F,98,38,5,3,0,2,1,0
39,2000,F,99,31,3,3,0,2,0,0
39,2000,F,100,53,11,4,0,4,0,0
39,2000,M,0,1439,1994,452,15,310,15,222
39,2000,M,1,1473,2011,437,14,304,16,200
39,2000,M,2,1519,2068,474,16,320,21,191
39,2000,M,3,1543,2053,520,13,340,15,192
39,2000,M,4,1680,2043,580,9,334,26,223
39,2000,M,5,1743,2039,574,18,360,27,197
39,2000,M,6,1864,2040,599,17,390,28,184
39,2000,M,7,1832,2010,624,14,393,23,187
